season_id,scryfallId,card_name,archetype,games_played,games_won,game_winrate
Season-4,18f23daa-bc59-456a-8a28-3823e51bc74b,Night's Whisper,Combo,78,43,0.5512820512820513
Season-4,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,Aggro-Control (Tempo),8,2,0.25
Season-4,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,Combo,21,12,0.5714285714285714
Season-4,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,Combo-Control,11,5,0.4545454545454545
Season-4,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,Control,39,21,0.5384615384615384
Season-4,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,Aggro,9,6,0.6666666666666666
Season-4,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,Combo-Control,11,5,0.4545454545454545
Season-4,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,Control,27,21,0.7777777777777778
Season-4,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,Control-Aggro (Midrange),9,2,0.2222222222222222
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Aggro,17,11,0.6470588235294118
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Aggro-Combo,22,11,0.5
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Combo,11,5,0.4545454545454545
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Combo-Control,12,5,0.4166666666666667
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Control,11,6,0.5454545454545454
Season-4,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,Control-Aggro (Midrange),17,4,0.2352941176470588
Season-4,1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,Aggro-Control (Tempo),17,7,0.4117647058823529
Season-4,1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,Combo-Control,20,11,0.55
Season-4,1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,Control,8,1,0.125
Season-4,1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,Control-Aggro (Midrange),8,2,0.25
Season-4,1a6f256b-943e-4cfb-9fc9-d1ded68b5f97,Chart a Course,Combo,20,7,0.35
Season-4,1a6f256b-943e-4cfb-9fc9-d1ded68b5f97,Chart a Course,Control,26,16,0.6153846153846154
Season-4,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,Aggro,18,13,0.7222222222222222
Season-4,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,Aggro-Control (Tempo),18,9,0.5
Season-4,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,Combo,30,13,0.4333333333333333
Season-4,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,Combo-Control,9,3,0.3333333333333333
Season-4,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,Control,11,6,0.5454545454545454
Season-4,1af92296-455a-425e-9397-a96d09937767,Incinerate,Aggro,30,15,0.5
Season-4,1af92296-455a-425e-9397-a96d09937767,Incinerate,Combo,10,2,0.2
Season-4,1af92296-455a-425e-9397-a96d09937767,Incinerate,Combo-Control,9,6,0.6666666666666666
Season-4,1af92296-455a-425e-9397-a96d09937767,Incinerate,Control,21,9,0.4285714285714285
Season-4,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Steel Seraph,Aggro,8,6,0.75
Season-4,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Steel Seraph,Aggro-Control (Tempo),9,1,0.1111111111111111
Season-4,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Steel Seraph,Control,8,5,0.625
Season-4,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Steel Seraph,Control-Aggro (Midrange),17,4,0.2352941176470588
Season-4,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Reprieve,Aggro,40,22,0.55
Season-4,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Reprieve,Aggro-Control (Tempo),17,7,0.4117647058823529
Season-4,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Reprieve,Combo-Control,11,7,0.6363636363636364
Season-4,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Reprieve,Control,16,7,0.4375
Season-4,1be9d9a4-d7ee-4854-abc2-85cabf993ec9,Archon of Cruelty,Combo,56,26,0.4642857142857143
Season-4,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,Aggro,9,5,0.5555555555555556
Season-4,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,Combo,30,18,0.6
Season-4,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,Combo-Control,9,6,0.6666666666666666
Season-4,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,Control-Aggro (Midrange),21,13,0.6190476190476191
Season-4,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,Combo,21,12,0.5714285714285714
Season-4,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,Combo-Control,18,12,0.6666666666666666
Season-4,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,Control,10,4,0.4
Season-4,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,Control-Aggro (Midrange),21,11,0.5238095238095238
Season-4,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,Aggro,48,27,0.5625
Season-4,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,Combo-Control,11,7,0.6363636363636364
Season-4,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,Control,21,12,0.5714285714285714
Season-4,1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,"Nissa, Ascended Animist",Aggro-Combo,30,17,0.5666666666666667
Season-4,1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,"Nissa, Ascended Animist",Control-Aggro (Midrange),10,7,0.7
Season-4,1e0c695d-62f9-4805-9e2f-7032e8464136,No More Lies,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,1e0c695d-62f9-4805-9e2f-7032e8464136,No More Lies,Control,27,9,0.3333333333333333
Season-4,1e2fee55-227b-4373-a3f7-b463f220033f,Tinker,Combo,89,35,0.3932584269662921
Season-4,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Forth Eorlingas!,Aggro,48,33,0.6875
Season-4,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Forth Eorlingas!,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Forth Eorlingas!,Combo-Control,9,6,0.6666666666666666
Season-4,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Forth Eorlingas!,Control,44,19,0.4318181818181818
Season-4,1ea179e9-9c0d-46c1-9ee8-60be68e1f79c,Thirst for Discovery,Aggro-Control (Tempo),18,9,0.5
Season-4,1ea179e9-9c0d-46c1-9ee8-60be68e1f79c,Thirst for Discovery,Combo,28,12,0.4285714285714285
Season-4,1ea179e9-9c0d-46c1-9ee8-60be68e1f79c,Thirst for Discovery,Control-Aggro (Midrange),8,2,0.25
Season-4,1ee98955-4c47-4d45-9377-608dfa755337,Bone Shards,Combo,59,27,0.4576271186440678
Season-4,1ee98955-4c47-4d45-9377-608dfa755337,Bone Shards,Combo-Control,11,8,0.7272727272727273
Season-4,1ee98955-4c47-4d45-9377-608dfa755337,Bone Shards,Control,11,6,0.5454545454545454
Season-4,1f123ad6-fe84-4fed-9c0f-6b41921e9c26,Deceiver Exarch,Combo-Control,9,6,0.6666666666666666
Season-4,1f123ad6-fe84-4fed-9c0f-6b41921e9c26,Deceiver Exarch,Control,11,6,0.5454545454545454
Season-4,1f2f7d4b-aa65-42ed-a441-8e35be96743c,Orcish Lumberjack,Aggro,21,13,0.6190476190476191
Season-4,1f2f7d4b-aa65-42ed-a441-8e35be96743c,Orcish Lumberjack,Control-Aggro (Midrange),10,5,0.5
Season-4,1f9fb33a-3b39-4aff-93b8-aedafe0ea694,Fanatic of Rhonas,Aggro,11,7,0.6363636363636364
Season-4,1f9fb33a-3b39-4aff-93b8-aedafe0ea694,Fanatic of Rhonas,Aggro-Combo,31,17,0.5483870967741935
Season-4,1f9fb33a-3b39-4aff-93b8-aedafe0ea694,Fanatic of Rhonas,Control,8,1,0.125
Season-4,1f9fb33a-3b39-4aff-93b8-aedafe0ea694,Fanatic of Rhonas,Control-Aggro (Midrange),27,5,0.1851851851851851
Season-4,1fa48620-4c3d-4f75-be1f-c12c4aa59f51,"Golos, Tireless Pilgrim",Combo,11,4,0.3636363636363636
Season-4,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,Aggro,8,5,0.625
Season-4,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,Aggro-Control (Tempo),8,2,0.25
Season-4,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,Combo-Control,11,5,0.4545454545454545
Season-4,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,Control,21,8,0.3809523809523809
Season-4,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,Control-Aggro (Midrange),11,7,0.6363636363636364
Season-4,1fdcc0c3-4029-4fc3-a486-5d7f45c910bd,Everflowing Chalice,Combo,40,14,0.35
Season-4,1fdcc0c3-4029-4fc3-a486-5d7f45c910bd,Everflowing Chalice,Control,18,4,0.2222222222222222
Season-4,1fdcc0c3-4029-4fc3-a486-5d7f45c910bd,Everflowing Chalice,Control-Aggro (Midrange),9,1,0.1111111111111111
Season-4,205df311-a72d-40f1-b2ea-9b30274bc9bd,Knight of the Reliquary,Combo,10,7,0.7
Season-4,205df311-a72d-40f1-b2ea-9b30274bc9bd,Knight of the Reliquary,Combo-Control,12,5,0.4166666666666667
Season-4,205df311-a72d-40f1-b2ea-9b30274bc9bd,Knight of the Reliquary,Control-Aggro (Midrange),8,1,0.125
Season-4,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Sneak Attack,Aggro,8,3,0.375
Season-4,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Sneak Attack,Aggro-Combo,8,7,0.875
Season-4,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Sneak Attack,Combo,70,35,0.5
Season-4,216a8e4e-ea7b-41c7-a982-b5751025ff25,Scrapheap Scrounger,Aggro,17,8,0.4705882352941176
Season-4,216a8e4e-ea7b-41c7-a982-b5751025ff25,Scrapheap Scrounger,Aggro-Control (Tempo),10,8,0.8
Season-4,216a8e4e-ea7b-41c7-a982-b5751025ff25,Scrapheap Scrounger,Combo,8,5,0.625
Season-4,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,Aggro,67,37,0.5522388059701493
Season-4,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,Aggro-Control (Tempo),9,4,0.4444444444444444
Season-4,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,Combo-Control,11,8,0.7272727272727273
Season-4,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,Control,10,3,0.3
Season-4,224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",Aggro,9,6,0.6666666666666666
Season-4,224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",Combo,21,11,0.5238095238095238
Season-4,224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",Control,11,6,0.5454545454545454
Season-4,224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",Control-Aggro (Midrange),10,5,0.5
Season-4,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,Aggro,10,4,0.4
Season-4,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,Combo,21,8,0.3809523809523809
Season-4,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,Combo-Control,11,5,0.4545454545454545
Season-4,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,Control,16,5,0.3125
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Aggro,10,4,0.4
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Aggro-Combo,10,5,0.5
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Combo,38,22,0.5789473684210527
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Control,36,20,0.5555555555555556
Season-4,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,Control-Aggro (Midrange),8,2,0.25
Season-4,23b95b26-0bbf-4fa1-80c1-f621f1a1b947,Damn,Combo,29,7,0.2413793103448276
Season-4,23b95b26-0bbf-4fa1-80c1-f621f1a1b947,Damn,Combo-Control,9,6,0.6666666666666666
Season-4,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Life // Death,Aggro,10,6,0.6
Season-4,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Life // Death,Combo,50,28,0.56
Season-4,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,Aggro,9,5,0.5555555555555556
Season-4,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,Combo,10,6,0.6
Season-4,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,Control,16,6,0.375
Season-4,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,Control-Aggro (Midrange),10,5,0.5
Season-4,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,Aggro-Control (Tempo),18,10,0.5555555555555556
Season-4,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,Combo,28,12,0.4285714285714285
Season-4,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,Combo-Control,20,13,0.65
Season-4,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,Control,19,11,0.5789473684210527
Season-4,2487d124-210b-4808-888c-cd0a78aebd90,Molten Collapse,Aggro,10,7,0.7
Season-4,2487d124-210b-4808-888c-cd0a78aebd90,Molten Collapse,Combo,10,7,0.7
Season-4,2487d124-210b-4808-888c-cd0a78aebd90,Molten Collapse,Control,9,4,0.4444444444444444
Season-4,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Aggro,27,15,0.5555555555555556
Season-4,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Aggro-Control (Tempo),10,8,0.8
Season-4,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Combo,30,14,0.4666666666666667
Season-4,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Combo-Control,20,13,0.65
Season-4,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Control,19,16,0.8421052631578947
Season-4,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Aggro,48,26,0.5416666666666666
Season-4,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Aggro-Combo,8,7,0.875
Season-4,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Combo,21,14,0.6666666666666666
Season-4,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Control,9,4,0.4444444444444444
Season-4,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,Aggro,42,19,0.4523809523809524
Season-4,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,Combo-Control,9,3,0.3333333333333333
Season-4,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,Control,22,14,0.6363636363636364
Season-4,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,Control-Aggro (Midrange),10,5,0.5
Season-4,24e58478-c6a8-4f86-854a-a489c99bd777,Usher of the Fallen,Aggro,57,32,0.5614035087719298
Season-4,24e58478-c6a8-4f86-854a-a489c99bd777,Usher of the Fallen,Combo-Control,11,8,0.7272727272727273
Season-4,24e58478-c6a8-4f86-854a-a489c99bd777,Usher of the Fallen,Control,7,4,0.5714285714285714
Season-4,24e58478-c6a8-4f86-854a-a489c99bd777,Usher of the Fallen,Control-Aggro (Midrange),9,2,0.2222222222222222
Season-4,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,Aggro,18,11,0.6111111111111112
Season-4,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,Aggro-Combo,40,22,0.55
Season-4,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,Combo-Control,18,12,0.6666666666666666
Season-4,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,Control-Aggro (Midrange),10,5,0.5
Season-4,2605df98-0b02-4aab-bc36-01e93c693743,Territorial Kavu,Aggro,9,6,0.6666666666666666
Season-4,2605df98-0b02-4aab-bc36-01e93c693743,Territorial Kavu,Combo-Control,20,11,0.55
Season-4,2605df98-0b02-4aab-bc36-01e93c693743,Territorial Kavu,Control,9,5,0.5555555555555556
Season-4,2605df98-0b02-4aab-bc36-01e93c693743,Territorial Kavu,Control-Aggro (Midrange),10,5,0.5
Season-4,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,Aggro,29,17,0.5862068965517241
Season-4,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,Aggro-Control (Tempo),17,6,0.3529411764705882
Season-4,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,Combo,20,8,0.4
Season-4,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,Control,8,2,0.25
Season-4,2616aa0e-8413-4e63-877c-bffd5263f552,Porcelain Legionnaire,Control-Aggro (Midrange),18,7,0.3888888888888889
Season-4,261ac92e-c61a-4c11-aa6a-9ae1cb703e5c,Dreams of Steel and Oil,Aggro,10,4,0.4
Season-4,261ac92e-c61a-4c11-aa6a-9ae1cb703e5c,Dreams of Steel and Oil,Aggro-Control (Tempo),9,4,0.4444444444444444
Season-4,261ac92e-c61a-4c11-aa6a-9ae1cb703e5c,Dreams of Steel and Oil,Control,38,26,0.6842105263157895
Season-4,26c68473-70ca-40ba-b5c6-71ec30f88a2c,Damnation,Aggro-Control (Tempo),9,5,0.5555555555555556
