season_id,scryfallId,archetype,count
Season-4,6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,Control,2
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Aggro,2
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Combo,1
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Combo-Control,1
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Control,1
Season-4,6da09e6a-2965-4855-bd41-41b41ba188fb,Combo,4
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Aggro,1
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Aggro-Combo,1
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Combo,4
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Control,1
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Aggro,2
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Aggro-Combo,2
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Control-Aggro (Midrange),4
Season-4,6f26faca-f338-4ce5-a218-6a61d40fc50a,Combo,3
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Combo-Control,2
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Control,5
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Control-Aggro (Midrange),1
Season-4,70496f16-c4c0-4c03-beef-454eb4824cd1,Control-Aggro (Midrange),2
Season-4,7054012b-4f9d-44a0-aaf9-7fd3bddc7b2d,Aggro,6
Season-4,7054012b-4f9d-44a0-aaf9-7fd3bddc7b2d,Combo,1
Season-4,70719e7b-6f02-4c1a-9f11-79b2b0d9846a,Aggro,4
Season-4,70719e7b-6f02-4c1a-9f11-79b2b0d9846a,Aggro-Control (Tempo),3
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Aggro,1
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Aggro-Control (Tempo),1
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Combo-Control,1
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Control,6
Season-4,71384418-173a-4f77-adab-56e52fa23692,Aggro,1
Season-4,71384418-173a-4f77-adab-56e52fa23692,Aggro-Combo,2
Season-4,71384418-173a-4f77-adab-56e52fa23692,Combo,1
Season-4,71384418-173a-4f77-adab-56e52fa23692,Combo-Control,1
Season-4,71384418-173a-4f77-adab-56e52fa23692,Control,1
Season-4,71384418-173a-4f77-adab-56e52fa23692,Control-Aggro (Midrange),2
Season-4,716a44b4-f6b0-4f14-a270-6442aed3251f,Aggro-Control (Tempo),1
Season-4,716a44b4-f6b0-4f14-a270-6442aed3251f,Control,1
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Aggro-Combo,2
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Control,3
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Control-Aggro (Midrange),2
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Aggro,5
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Combo,1
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Combo-Control,2
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Control,1
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Aggro,1
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Aggro-Combo,1
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Control-Aggro (Midrange),3
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Aggro,1
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Combo,1
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Combo-Control,1
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Control,2
Season-4,74b4c336-5d4c-4bc5-b82a-35084a6ad808,Combo,4
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Aggro,2
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Aggro-Combo,1
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Combo,2
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Control,2
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Control-Aggro (Midrange),2
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Aggro,1
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Combo,8
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Combo-Control,1
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Combo,2
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Combo-Control,1
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Control,1
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Control-Aggro (Midrange),2
Season-4,76ae81ea-13e3-4ab8-b956-4c7b139a5e9c,Combo,1
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Aggro,1
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Control,1
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Control-Aggro (Midrange),1
Season-4,773199f9-c83b-4a77-8342-9f1552ecf595,Aggro,6
Season-4,773199f9-c83b-4a77-8342-9f1552ecf595,Control,1
Season-4,7740ff55-67bb-409e-90f7-2c2c8b8c770a,Combo,4
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Aggro,2
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Aggro-Control (Tempo),1
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Combo,2
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Combo-Control,1
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Control,1
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Aggro,7
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Aggro-Control (Tempo),1
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Control,2
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Control-Aggro (Midrange),1
Season-4,7a4e1580-dd26-4f4b-ac98-3e6fa7b879d5,Combo,2
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Combo,1
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Combo-Control,1
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Control-Aggro (Midrange),2
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Aggro,1
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Combo-Control,1
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Control,2
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Aggro,1
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Combo,5
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Control,4
Season-4,7c353e83-4b63-4bc6-b029-273d2eca1f75,Combo,2
Season-4,7c353e83-4b63-4bc6-b029-273d2eca1f75,Control,2
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Aggro-Control (Tempo),1
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Combo,1
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Control,3
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Aggro,3
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Control,5
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Control-Aggro (Midrange),1
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Aggro,4
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Aggro-Control (Tempo),2
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Combo-Control,1
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Control,1
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Control-Aggro (Midrange),1
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Aggro-Combo,3
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Combo,1
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Combo-Control,1
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Control,1
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Control-Aggro (Midrange),1
Season-4,7f7e780e-fbc5-4dc0-b5c7-efcb8645c7c6,Combo,2
Season-4,7f7e780e-fbc5-4dc0-b5c7-efcb8645c7c6,Control,2
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Aggro,6
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Combo,1
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Combo-Control,2
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Control,1
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Aggro,3
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Aggro-Control (Tempo),1
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Control,5
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Aggro,2
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Aggro-Control (Tempo),1
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Combo,1
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Combo-Control,1
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Control-Aggro (Midrange),2
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Aggro,2
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Aggro-Control (Tempo),1
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Control,4
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Control-Aggro (Midrange),1
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Combo,5
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Control,1
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Control-Aggro (Midrange),1
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Aggro-Control (Tempo),1
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Combo,3
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Control,1
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Aggro,1
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Aggro-Combo,2
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Combo,2
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Combo-Control,2
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Control,1
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Control-Aggro (Midrange),1
Season-4,86ecaedc-08f1-4de7-aae8-056df57940e0,Aggro,4
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Aggro,2
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Aggro-Combo,1
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Combo-Control,1
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Control,2
Season-4,87d5e94b-0b35-4efd-9158-1767dcaea38c,Combo,2
Season-4,87d5e94b-0b35-4efd-9158-1767dcaea38c,Control-Aggro (Midrange),3
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Aggro,1
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Aggro-Combo,1
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Combo,2
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Combo-Control,1
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Control,1
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Control-Aggro (Midrange),2
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Aggro,5
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Combo,2
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Control,1
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Control-Aggro (Midrange),1
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Aggro,2
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Aggro-Combo,2
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Aggro-Control (Tempo),1
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Combo-Control,1
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Control,1
Season-4,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Control-Aggro (Midrange),5
Season-4,8a720448-017f-4f4a-9501-678245eaed17,Aggro,1
Season-4,8a720448-017f-4f4a-9501-678245eaed17,Aggro-Combo,1
Season-4,8a720448-017f-4f4a-9501-678245eaed17,Combo,2
Season-4,8a720448-017f-4f4a-9501-678245eaed17,Control,2
Season-4,8a720448-017f-4f4a-9501-678245eaed17,Control-Aggro (Midrange),1
Season-4,8c2996d9-3287-4480-8c04-7a378e37e3cf,Aggro-Combo,2
Season-4,8c2996d9-3287-4480-8c04-7a378e37e3cf,Aggro-Control (Tempo),1
Season-4,8c2996d9-3287-4480-8c04-7a378e37e3cf,Combo,3
Season-4,8c2996d9-3287-4480-8c04-7a378e37e3cf,Control,3
Season-4,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,Combo,4
Season-4,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,Combo-Control,1
Season-4,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,Control,1
Season-4,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Aggro,2
Season-4,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Control,1
Season-4,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Control-Aggro (Midrange),1
Season-4,8db735ea-f9cf-4e3c-9200-4f180df55baa,Aggro-Control (Tempo),1
Season-4,8db735ea-f9cf-4e3c-9200-4f180df55baa,Combo,1
Season-4,8db735ea-f9cf-4e3c-9200-4f180df55baa,Combo-Control,1
Season-4,8db735ea-f9cf-4e3c-9200-4f180df55baa,Control,4
Season-4,8db735ea-f9cf-4e3c-9200-4f180df55baa,Control-Aggro (Midrange),1
Season-4,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Aggro,5
Season-4,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Combo-Control,1
Season-4,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Control,2
Season-4,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Control-Aggro (Midrange),1
Season-4,900c9dfd-ece1-4b09-a801-0fa05e1994b9,Aggro-Control (Tempo),1
Season-4,900c9dfd-ece1-4b09-a801-0fa05e1994b9,Control,2
Season-4,90107d10-e2aa-4cb7-a000-039f0c581b47,Combo,4
Season-4,90107d10-e2aa-4cb7-a000-039f0c581b47,Control,2
Season-4,907b3d1d-8c85-4707-80b5-c4d832df9846,Aggro-Control (Tempo),2
Season-4,907b3d1d-8c85-4707-80b5-c4d832df9846,Combo,1
Season-4,907b3d1d-8c85-4707-80b5-c4d832df9846,Combo-Control,1
Season-4,907b3d1d-8c85-4707-80b5-c4d832df9846,Control,2
Season-4,924a24e7-91b8-4ceb-a136-7a765d98c994,Combo,3
Season-4,924a24e7-91b8-4ceb-a136-7a765d98c994,Control,1
Season-4,926916ed-2f22-4ba9-9427-194886ad6c1e,Combo,3
Season-4,926916ed-2f22-4ba9-9427-194886ad6c1e,Combo-Control,2
Season-4,928036c9-11b8-493e-b9f2-8fbd3487cd19,Aggro,5
Season-4,928036c9-11b8-493e-b9f2-8fbd3487cd19,Combo,2
Season-4,928036c9-11b8-493e-b9f2-8fbd3487cd19,Combo-Control,1
Season-4,928036c9-11b8-493e-b9f2-8fbd3487cd19,Control,2
Season-4,93f99e67-901f-4c8d-8a09-e443b7eb928f,Aggro,3
Season-4,93f99e67-901f-4c8d-8a09-e443b7eb928f,Combo-Control,1
Season-4,93f99e67-901f-4c8d-8a09-e443b7eb928f,Control,1
Season-4,93f99e67-901f-4c8d-8a09-e443b7eb928f,Control-Aggro (Midrange),3
Season-4,9417f14c-a853-42c6-a992-29139484260a,Aggro,1
Season-4,9417f14c-a853-42c6-a992-29139484260a,Aggro-Combo,1
Season-4,9417f14c-a853-42c6-a992-29139484260a,Combo,1
Season-4,9417f14c-a853-42c6-a992-29139484260a,Combo-Control,1
Season-4,9417f14c-a853-42c6-a992-29139484260a,Control,4
Season-4,94b67489-5eb0-4406-9bf3-27e50dc632eb,Aggro,1
Season-4,94b67489-5eb0-4406-9bf3-27e50dc632eb,Aggro-Control (Tempo),1
Season-4,94b67489-5eb0-4406-9bf3-27e50dc632eb,Combo-Control,1
Season-4,94b67489-5eb0-4406-9bf3-27e50dc632eb,Control-Aggro (Midrange),2
Season-4,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Combo,6
Season-4,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Combo-Control,1
Season-4,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Control,1
Season-4,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Aggro-Control (Tempo),1
Season-4,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Combo-Control,1
Season-4,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Control,2
Season-4,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Control-Aggro (Midrange),1
Season-4,95c14c4d-6c16-4826-8d93-d89ad04aee09,Aggro-Combo,1
Season-4,95c14c4d-6c16-4826-8d93-d89ad04aee09,Combo,8
Season-4,95c14c4d-6c16-4826-8d93-d89ad04aee09,Combo-Control,1
Season-4,96b6b2e1-c3e6-464c-8a13-b15deb34e862,Combo,5
Season-4,96c5607b-55fe-43c2-93fe-0084d84499d9,Aggro,1
Season-4,96c5607b-55fe-43c2-93fe-0084d84499d9,Aggro-Combo,3
Season-4,9721f8da-39ed-4ada-a571-61e08a86032b,Aggro,8
Season-4,9721f8da-39ed-4ada-a571-61e08a86032b,Aggro-Control (Tempo),1
Season-4,9721f8da-39ed-4ada-a571-61e08a86032b,Control,1
Season-4,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Aggro,2
Season-4,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Combo,1
Season-4,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Control,3
Season-4,97d08a15-e61c-4421-a541-c68a4f87cb74,Combo,3
Season-4,97d08a15-e61c-4421-a541-c68a4f87cb74,Control,1
Season-4,9814d8e8-c462-41ca-9909-1c659f488543,Aggro,3
Season-4,9814d8e8-c462-41ca-9909-1c659f488543,Aggro-Combo,1
Season-4,9814d8e8-c462-41ca-9909-1c659f488543,Combo,5
Season-4,985453e7-997e-4d77-a338-cc0290791ebe,Aggro-Combo,3
Season-4,985453e7-997e-4d77-a338-cc0290791ebe,Aggro-Control (Tempo),1
Season-4,985453e7-997e-4d77-a338-cc0290791ebe,Combo-Control,1
Season-4,985453e7-997e-4d77-a338-cc0290791ebe,Control,1
Season-4,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Aggro-Control (Tempo),1
Season-4,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Combo,4
Season-4,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Control,6
Season-4,98e7bf8f-dba7-4005-8cee-634c9153931d,Combo,3
Season-4,98e7bf8f-dba7-4005-8cee-634c9153931d,Combo-Control,1
Season-4,98e7bf8f-dba7-4005-8cee-634c9153931d,Control,4
Season-4,98fb1eaa-2871-491a-a4f5-3e358778ba40,Combo,1
Season-4,98fb1eaa-2871-491a-a4f5-3e358778ba40,Control,1
Season-4,995486ce-58bb-4753-a812-0ca73ef1a235,Aggro-Control (Tempo),1
Season-4,995486ce-58bb-4753-a812-0ca73ef1a235,Combo,5
Season-4,995486ce-58bb-4753-a812-0ca73ef1a235,Control,4
Season-4,99ff731b-8399-40c8-b539-ba6ba5783771,Aggro,2
Season-4,99ff731b-8399-40c8-b539-ba6ba5783771,Aggro-Combo,1
Season-4,99ff731b-8399-40c8-b539-ba6ba5783771,Aggro-Control (Tempo),1
Season-4,99ff731b-8399-40c8-b539-ba6ba5783771,Combo-Control,2
Season-4,99ff731b-8399-40c8-b539-ba6ba5783771,Control,1
Season-4,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Aggro,3
Season-4,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Aggro-Control (Tempo),2
Season-4,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Combo,2
Season-4,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Control,1
Season-4,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Combo,4
Season-4,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Combo-Control,1
Season-4,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Control,1
Season-4,9b32531e-c759-4603-abd0-1724e8df70db,Control,1
Season-4,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Aggro,7
Season-4,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Aggro-Control (Tempo),1
Season-4,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Control,2
Season-4,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Control-Aggro (Midrange),1
Season-4,9d48aaff-46ab-411b-9456-171d4709f951,Aggro,3
Season-4,9d48aaff-46ab-411b-9456-171d4709f951,Combo,3
Season-4,9d48aaff-46ab-411b-9456-171d4709f951,Control-Aggro (Midrange),2
Season-4,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,Aggro-Control (Tempo),1
Season-4,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,Combo,5
Season-4,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,Control,2
Season-4,a15570c0-4210-4959-8584-987ec85f8283,Control-Aggro (Midrange),1
Season-4,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Combo,4
Season-4,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Combo-Control,1
Season-4,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Control,4
Season-4,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Combo,3
Season-4,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Combo-Control,1
Season-4,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Control,4
Season-4,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Control-Aggro (Midrange),1
Season-4,a24e8dba-5c86-4e32-8a52-61402f7fe9f0,Aggro,3
Season-4,a24e8dba-5c86-4e32-8a52-61402f7fe9f0,Control,2
Season-4,a2c56479-4bee-4edb-80d7-4af010b7c793,Combo,4
Season-4,a2c56479-4bee-4edb-80d7-4af010b7c793,Control,4
Season-4,a3012af9-621d-4fae-b00d-079a89ae35fe,Aggro-Control (Tempo),1
Season-4,a3012af9-621d-4fae-b00d-079a89ae35fe,Combo,3
Season-4,a3b1b58d-b7f1-404f-aec6-b19cef4bebbd,Aggro-Control (Tempo),2
Season-4,a3b1b58d-b7f1-404f-aec6-b19cef4bebbd,Control,1
Season-4,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,Aggro,8
Season-4,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,Combo,1
Season-4,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,Control-Aggro (Midrange),1
Season-4,a50d79fe-6d37-42f3-b7b0-0c3018282fa2,Aggro-Combo,6
Season-4,a50d79fe-6d37-42f3-b7b0-0c3018282fa2,Combo-Control,1
Season-4,a55c4d47-5252-40af-961d-c08bc688028a,Combo,3
Season-4,a6539e26-b63b-4725-9407-caaf451de084,Aggro-Control (Tempo),1
Season-4,a6539e26-b63b-4725-9407-caaf451de084,Combo,8
Season-4,a6539e26-b63b-4725-9407-caaf451de084,Control,1
Season-4,a6539e26-b63b-4725-9407-caaf451de084,Control-Aggro (Midrange),1
Season-4,a7a8b6b8-b95f-4014-b17a-a6d44d965995,Aggro,3
Season-4,a7a8b6b8-b95f-4014-b17a-a6d44d965995,Combo,4
Season-4,a7a8b6b8-b95f-4014-b17a-a6d44d965995,Control,2
Season-4,a8069994-b103-40dc-9e14-062004914ec8,Aggro,3
Season-4,a8069994-b103-40dc-9e14-062004914ec8,Combo-Control,2
Season-4,a8069994-b103-40dc-9e14-062004914ec8,Control,2
Season-4,a8069994-b103-40dc-9e14-062004914ec8,Control-Aggro (Midrange),1
Season-4,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Aggro,2
Season-4,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Aggro-Control (Tempo),1
Season-4,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Combo,2
Season-4,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Control-Aggro (Midrange),1
Season-4,a93e3406-4e29-4bc0-ae52-cbd2ac1f99a4,Control-Aggro (Midrange),1
Season-4,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Aggro,5
Season-4,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Aggro-Control (Tempo),1
Season-4,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Combo,1
Season-4,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Combo-Control,1
Season-4,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Control,1
Season-4,aaae15dd-11b6-4421-99e9-365c7fe4a5d6,Aggro,8
Season-4,aac0c8df-f01d-4178-8d66-ee603f814d24,Combo,4
Season-4,ab1d1461-1625-4163-aacd-a939f4871fad,Aggro,1
Season-4,ab1d1461-1625-4163-aacd-a939f4871fad,Control,3
Season-4,ab1d1461-1625-4163-aacd-a939f4871fad,Control-Aggro (Midrange),2
Season-4,ab9f6a1b-8467-4584-affd-8c71d3e34d2f,Combo,4
Season-4,ab9f6a1b-8467-4584-affd-8c71d3e34d2f,Control,2
Season-4,aced2c55-7543-4076-bcdd-36c4d649b8ae,Aggro,5
Season-4,aced2c55-7543-4076-bcdd-36c4d649b8ae,Aggro-Combo,1
Season-4,aced2c55-7543-4076-bcdd-36c4d649b8ae,Combo,2
Season-4,aced2c55-7543-4076-bcdd-36c4d649b8ae,Combo-Control,2
Season-4,aced2c55-7543-4076-bcdd-36c4d649b8ae,Control,1
Season-4,af09af65-0a3b-42df-b0fd-372e2158beac,Combo,3
Season-4,af09af65-0a3b-42df-b0fd-372e2158beac,Control,2
Season-4,af7091c9-5f98-4078-a42b-c9e057346d9b,Combo,1
Season-4,af7091c9-5f98-4078-a42b-c9e057346d9b,Combo-Control,1
Season-4,af7091c9-5f98-4078-a42b-c9e057346d9b,Control,4
Season-4,b045c28a-39f9-4cd9-8f3a-a626b697f409,Aggro,4
Season-4,b045c28a-39f9-4cd9-8f3a-a626b697f409,Combo,4
Season-4,b0f61742-522c-4b36-97db-41d0c412a072,Aggro-Combo,2
Season-4,b256ddc8-8b12-434c-a610-1a872e948f2f,Aggro,5
Season-4,b256ddc8-8b12-434c-a610-1a872e948f2f,Aggro-Control (Tempo),1
Season-4,b256ddc8-8b12-434c-a610-1a872e948f2f,Combo-Control,1
Season-4,b256ddc8-8b12-434c-a610-1a872e948f2f,Control,2
Season-4,b256ddc8-8b12-434c-a610-1a872e948f2f,Control-Aggro (Midrange),1
Season-4,b277752b-430a-4f09-8a98-b72f813dd52e,Aggro,1
Season-4,b277752b-430a-4f09-8a98-b72f813dd52e,Combo,1
Season-4,b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe,Combo,2
